2019-07-31 00:00:00,14716970,4303227
2019-08-01 00:00:00,14634838,4267191
2019-08-02 00:00:00,14784610,4460758
2019-08-03 00:00:00,15434279,4756579
2019-08-04 00:00:00,15765137,4829167
2019-08-05 00:00:00,14716065,4326171
2019-08-06 00:00:00,14714391,4300794
2019-08-07 00:00:00,14304685,4186968
2019-08-08 00:00:00,14419509,4252675
2019-08-09 00:00:00,14738366,4431721
2019-08-10 00:00:00,15488063,4809155
2019-08-11 00:00:00,15729947,4861924
2019-08-12 00:00:00,14739774,4355189
2019-08-13 00:00:00,14627716,4341302
2019-08-14 00:00:00,14483540,4356635
2019-08-15 00:00:00,14483507,4301722
2019-08-16 00:00:00,14598189,4427118
2019-08-17 00:00:00,15418339,4791494
2019-08-18 00:00:00,15852877,4923539
2019-08-19 00:00:00,14648965,4303990
2019-08-20 00:00:00,14580838,4233802
2019-08-21 00:00:00,14493751,4206216
2019-08-22 00:00:00,14392967,4152056
2019-08-23 00:00:00,14646667,4278659
2019-08-24 00:00:00,15570955,4761584
2019-08-25 00:00:00,15991266,4897141
2019-08-26 00:00:00,14851054,4330747
2019-08-27 00:00:00,14602673,4191667
2019-08-28 00:00:00,14546758,4125634
2019-08-29 00:00:00,14545309,4110479
2019-08-30 00:00:00,14982946,4335598
2019-08-31 00:00:00,15879182,4697707
2019-09-01 00:00:00,16095924,4731993
2019-09-02 00:00:00,14826260,4158538
2019-09-03 00:00:00,14220687,3898503
2019-09-04 00:00:00,14152771,3872362
2019-09-05 00:00:00,14057677,3800426
2019-09-06 00:00:00,14649866,4188365
2019-09-07 00:00:00,16276440,4856290
2019-09-08 00:00:00,16436372,4829841
2019-09-09 00:00:00,14276248,3907668
